pair	system	id	is_constrained	metric	score
en-zh	Lan-Bridge-MT	857	False	chrf-all	0.3004183818514546
en-zh	Lan-Bridge-MT	857	False	bleu-B	31.254522582991406
en-zh	Lan-Bridge-MT	857	False	chrf-B	0.3004183818514546
en-zh	Lan-Bridge-MT	857	False	bleu-A	32.58489800200047
en-zh	Lan-Bridge-MT	857	False	chrf-A	0.32012817596989385
en-zh	NiuTrans	958	True	bleu-all	48.11823763568443
en-zh	NiuTrans	958	True	chrf-all	0.28233506182047097
en-zh	NiuTrans	958	True	bleu-B	32.886772280984374
en-zh	NiuTrans	958	True	chrf-B	0.28233506182047097
en-zh	NiuTrans	958	True	bleu-A	35.80217496284626
en-zh	NiuTrans	958	True	chrf-A	0.3054558973411605
en-zh	yyds	210	True	bleu-all	48.061696974088605
en-zh	yyds	210	True	chrf-all	0.27807512585365307
en-zh	yyds	210	True	bleu-B	32.40718395991476
en-zh	yyds	210	True	chrf-B	0.27807512585365307
en-zh	yyds	210	True	bleu-A	35.86928906714402
en-zh	yyds	210	True	chrf-A	0.30239865026490803
en-zh	NJUSC_TSC	20	False	bleu-all	46.308854065167324
en-zh	NJUSC_TSC	20	False	chrf-all	0.2905202713258195
en-zh	NJUSC_TSC	20	False	bleu-B	31.914674188017578
en-zh	NJUSC_TSC	20	False	chrf-B	0.2905202713258195
en-zh	NJUSC_TSC	20	False	bleu-A	34.23941723605299
en-zh	NJUSC_TSC	20	False	chrf-A	0.31182895004928113
en-zh	happypoet	79	True	bleu-all	43.50595500258034
en-zh	happypoet	79	True	chrf-all	0.25939680477304694
en-zh	happypoet	79	True	bleu-B	29.722055884703014
en-zh	happypoet	79	True	chrf-B	0.25939680477304694
en-zh	happypoet	79	True	bleu-A	32.524868914498974
en-zh	happypoet	79	True	chrf-A	0.2767010959137066
en-zh	nuclear_trans	1301	True	bleu-all	44.6560235458882
en-zh	nuclear_trans	1301	True	chrf-all	0.26082697191856724
en-zh	nuclear_trans	1301	True	bleu-B	30.5088081497566
en-zh	nuclear_trans	1301	True	chrf-B	0.26082697191856724
en-zh	nuclear_trans	1301	True	bleu-A	33.35729927063884
en-zh	nuclear_trans	1301	True	chrf-A	0.28394177544487464
en-zh	Online-A	1339	False	bleu-all	43.295920689155345
en-zh	Online-A	1339	False	chrf-all	0.26054193272293447
en-zh	Online-A	1339	False	bleu-B	30.131562384473753
en-zh	Online-A	1339	False	chrf-B	0.26054193272293447
en-zh	Online-A	1339	False	bleu-A	31.55976251695928
en-zh	Online-A	1339	False	chrf-A	0.26360707153313545
en-zh	MiSS	773	True	bleu-all	48.964594862133
en-zh	MiSS	773	True	chrf-all	0.2857398029146823
en-zh	MiSS	773	True	bleu-B	33.215449753896635
en-zh	MiSS	773	True	chrf-B	0.2857398029146823
en-zh	MiSS	773	True	bleu-A	36.18570660479235
en-zh	MiSS	773	True	chrf-A	0.30435177260118224
en-zh	SMU	388	True	bleu-all	47.88356968610014
en-zh	SMU	388	True	chrf-all	0.2801137036911378
en-zh	SMU	388	True	bleu-B	32.487742570907265
en-zh	SMU	388	True	chrf-B	0.2801137036911378
en-zh	SMU	388	True	bleu-A	35.81137139303141
en-zh	SMU	388	True	chrf-A	0.3059596680477042
en-zh	Borderline	1109	True	bleu-all	49.231899944984505
en-zh	Borderline	1109	True	chrf-all	0.2893899303808027
en-zh	Borderline	1109	True	bleu-B	33.22248159928337
en-zh	Borderline	1109	True	chrf-B	0.2893899303808027
en-zh	Borderline	1109	True	bleu-A	36.513940908891534
en-zh	Borderline	1109	True	chrf-A	0.31262764560063916
en-zh	capitalmarvel	501	True	bleu-all	43.94492833176337
en-zh	capitalmarvel	501	True	chrf-all	0.2605135155396127
en-zh	capitalmarvel	501	True	bleu-B	30.501245109722447
en-zh	capitalmarvel	501	True	chrf-B	0.2605135155396127
en-zh	capitalmarvel	501	True	bleu-A	32.1994920080265
en-zh	capitalmarvel	501	True	chrf-A	0.2682233931462587
en-zh	ZengHuiMT	548	False	bleu-all	48.451160083384956
en-zh	ZengHuiMT	548	False	chrf-all	0.28214362888697875
en-zh	ZengHuiMT	548	False	bleu-B	32.578291533281046
en-zh	ZengHuiMT	548	False	chrf-B	0.28214362888697875
en-zh	ZengHuiMT	548	False	bleu-A	35.898959012772245
en-zh	ZengHuiMT	548	False	chrf-A	0.30387603222367554
en-zh	Online-W	1392	False	bleu-all	44.83149108729311
en-zh	Online-W	1392	False	chrf-all	0.2770722728267264
en-zh	Online-W	1392	False	bleu-B	30.90561085832951
en-zh	Online-W	1392	False	chrf-B	0.2770722728267264
en-zh	Online-W	1392	False	bleu-A	33.427897625240455
en-zh	Online-W	1392	False	chrf-A	0.3028734675574851
en-zh	UF	387	False	bleu-all	45.25630631638996
en-zh	UF	387	False	chrf-all	0.2772821684911343
en-zh	UF	387	False	bleu-B	31.4337621376679
en-zh	UF	387	False	chrf-B	0.2772821684911343
en-zh	UF	387	False	bleu-A	33.12617719628919
en-zh	UF	387	False	chrf-A	0.2876157930560048
en-zh	P3AI	1270	True	bleu-all	46.98398207065091
en-zh	P3AI	1270	True	chrf-all	0.30759435901370213
en-zh	P3AI	1270	True	bleu-B	33.32527577466032
en-zh	P3AI	1270	True	chrf-B	0.30759435901370213
en-zh	P3AI	1270	True	bleu-A	33.975783246341436
en-zh	P3AI	1270	True	chrf-A	0.31783822509311677
en-zh	ephemeraler	806	True	bleu-all	44.03965389764917
en-zh	ephemeraler	806	True	chrf-all	0.27296804596474383
en-zh	ephemeraler	806	True	bleu-B	30.242586572108177
en-zh	ephemeraler	806	True	chrf-B	0.27296804596474383
en-zh	ephemeraler	806	True	bleu-A	32.57174867786111
en-zh	ephemeraler	806	True	chrf-A	0.2866119416375322
bn-hi	Online-B	1369	False	bleu-all	24.057271289336036
bn-hi	Online-B	1369	False	chrf-all	0.5118676496356218
bn-hi	Online-B	1369	False	bleu-A	24.057271289336036
bn-hi	Online-B	1369	False	chrf-A	0.5118676496356218
bn-hi	Online-G	1315	False	bleu-all	16.685888718816596
bn-hi	Online-G	1315	False	chrf-all	0.43303152654150523
bn-hi	Online-G	1315	False	bleu-A	16.685888718816596
bn-hi	Online-G	1315	False	chrf-A	0.43303152654150523
bn-hi	Online-A	1346	False	bleu-all	21.137886225266744
bn-hi	Online-A	1346	False	chrf-all	0.4831640437091024
bn-hi	Online-A	1346	False	bleu-A	21.137886225266744
bn-hi	Online-A	1346	False	chrf-A	0.4831640437091024
bn-hi	Online-Y	1387	False	bleu-all	21.463920629439684
bn-hi	Online-Y	1387	False	chrf-all	0.48806407655172884
bn-hi	Online-Y	1387	False	bleu-A	21.463920629439684
bn-hi	Online-Y	1387	False	chrf-A	0.48806407655172884
bn-hi	MS-EgDC	848	True	bleu-all	21.080659628299607
bn-hi	MS-EgDC	848	True	chrf-all	0.4861725511209447
bn-hi	MS-EgDC	848	True	bleu-A	21.080659628299607
bn-hi	MS-EgDC	848	True	chrf-A	0.4861725511209447
bn-hi	TRANSSION	699	False	bleu-all	24.510244479691707
bn-hi	TRANSSION	699	False	chrf-all	0.512166009720549
bn-hi	TRANSSION	699	False	bleu-A	24.510244479691707
bn-hi	TRANSSION	699	False	chrf-A	0.512166009720549
bn-hi	UEdin	1292	True	bleu-all	21.748110395491988
bn-hi	UEdin	1292	True	chrf-all	0.48948546863399234
bn-hi	UEdin	1292	True	bleu-A	21.748110395491988
bn-hi	UEdin	1292	True	chrf-A	0.48948546863399234
bn-hi	HuaweiTSC	727	True	bleu-all	21.866100203127747
bn-hi	HuaweiTSC	727	True	chrf-all	0.4879149210510197
bn-hi	HuaweiTSC	727	True	bleu-A	21.866100203127747
bn-hi	HuaweiTSC	727	True	chrf-A	0.4879149210510197
bn-hi	GTCOM	1232	False	bleu-all	24.233484277639562
bn-hi	GTCOM	1232	False	chrf-all	0.5165870579663754
bn-hi	GTCOM	1232	False	bleu-A	24.233484277639562
bn-hi	GTCOM	1232	False	chrf-A	0.5165870579663754
en-ha	NiuTrans	1031	True	bleu-all	19.663499447001907
en-ha	NiuTrans	1031	True	chrf-all	0.5319635446208253
en-ha	NiuTrans	1031	True	bleu-A	19.663499447001907
en-ha	NiuTrans	1031	True	chrf-A	0.5319635446208253
en-ha	Online-B	1362	False	bleu-all	18.93444580878668
en-ha	Online-B	1362	False	chrf-all	0.5035335393154032
en-ha	Online-B	1362	False	bleu-A	18.93444580878668
en-ha	Online-B	1362	False	chrf-A	0.5035335393154032
en-ha	Facebook-AI	672	False	bleu-all	20.113070186663055
en-ha	Facebook-AI	672	False	chrf-all	0.5109051066196516
en-ha	Facebook-AI	672	False	bleu-A	20.113070186663055
en-ha	Facebook-AI	672	False	chrf-A	0.5109051066196516
en-ha	Manifold	807	True	bleu-all	18.0443293099328
en-ha	Manifold	807	True	chrf-all	0.49508764039848163
en-ha	Manifold	807	True	bleu-A	18.0443293099328
en-ha	Manifold	807	True	chrf-A	0.49508764039848163
en-ha	TWB	1334	False	bleu-all	17.073038351475873
en-ha	TWB	1334	False	chrf-all	0.4826289640303048
en-ha	TWB	1334	False	bleu-A	17.073038351475873
en-ha	TWB	1334	False	chrf-A	0.4826289640303048
en-ha	MS-EgDC	1212	True	bleu-all	16.1325015547862
en-ha	MS-EgDC	1212	True	chrf-all	0.4648777897391196
en-ha	MS-EgDC	1212	True	bleu-A	16.1325015547862
en-ha	MS-EgDC	1212	True	chrf-A	0.4648777897391196
en-ha	Online-Y	1380	False	bleu-all	14.952154490171372
en-ha	Online-Y	1380	False	chrf-all	0.4688524314916496
en-ha	Online-Y	1380	False	bleu-A	14.952154490171372
en-ha	Online-Y	1380	False	chrf-A	0.4688524314916496
en-ha	TRANSSION	965	False	bleu-all	18.87198889235463
en-ha	TRANSSION	965	False	chrf-all	0.504198621779002
en-ha	TRANSSION	965	False	bleu-A	18.87198889235463
en-ha	TRANSSION	965	False	chrf-A	0.504198621779002
en-ha	AMU	1011	True	bleu-all	16.151746017382177
en-ha	AMU	1011	True	chrf-all	0.46513634746673144
en-ha	AMU	1011	True	bleu-A	16.151746017382177
en-ha	AMU	1011	True	chrf-A	0.46513634746673144
en-ha	ZMT	38	False	bleu-all	18.848149930763565
en-ha	ZMT	38	False	chrf-all	0.5042878133068525
en-ha	ZMT	38	False	bleu-A	18.848149930763565
en-ha	ZMT	38	False	chrf-A	0.5042878133068525
en-ha	UEdin	1151	True	bleu-all	14.812876559327435
en-ha	UEdin	1151	True	chrf-all	0.45292845183386643
en-ha	UEdin	1151	True	bleu-A	14.812876559327435
en-ha	UEdin	1151	True	chrf-A	0.45292845183386643
en-ha	P3AI	1179	True	bleu-all	20.438142761579122
en-ha	P3AI	1179	True	chrf-all	0.5171490832161231
en-ha	P3AI	1179	True	bleu-A	20.438142761579122
en-ha	P3AI	1179	True	chrf-A	0.5171490832161231
en-ha	HuaweiTSC	1061	True	bleu-all	20.328437166789733
en-ha	HuaweiTSC	1061	True	chrf-all	0.5123058504590782
en-ha	HuaweiTSC	1061	True	bleu-A	20.328437166789733
en-ha	HuaweiTSC	1061	True	chrf-A	0.5123058504590782
en-ha	GTCOM	1281	False	bleu-all	17.871130012839135
en-ha	GTCOM	1281	False	chrf-all	0.49856963624906225
en-ha	GTCOM	1281	False	bleu-A	17.871130012839135
en-ha	GTCOM	1281	False	chrf-A	0.49856963624906225
en-is	NiuTrans	1213	True	bleu-all	30.600103899365415
en-is	NiuTrans	1213	True	chrf-all	0.5747535109525466
en-is	NiuTrans	1213	True	bleu-A	30.600103899365415
en-is	NiuTrans	1213	True	chrf-A	0.5747535109525466
en-is	Online-B	1361	False	bleu-all	25.672464906431397
en-is	Online-B	1361	False	chrf-all	0.5426983948548374
en-is	Online-B	1361	False	bleu-A	25.672464906431397
en-is	Online-B	1361	False	chrf-A	0.5426983948548374
en-is	Facebook-AI	225	False	bleu-all	33.28719068646869
en-is	Facebook-AI	225	False	chrf-all	0.5959895266326976
en-is	Facebook-AI	225	False	bleu-A	33.28719068646869
en-is	Facebook-AI	225	False	chrf-A	0.5959895266326976
en-is	Manifold	847	True	bleu-all	28.618707176026177
en-is	Manifold	847	True	chrf-all	0.5615829579081169
en-is	Manifold	847	True	bleu-A	28.618707176026177
en-is	Manifold	847	True	chrf-A	0.5615829579081169
en-is	Online-G	1324	False	bleu-all	12.170856075507523
en-is	Online-G	1324	False	chrf-all	0.4214915800240898
en-is	Online-G	1324	False	bleu-A	12.170856075507523
en-is	Online-G	1324	False	chrf-A	0.4214915800240898
en-is	Online-A	1350	False	bleu-all	25.535736167256186
en-is	Online-A	1350	False	chrf-all	0.5445893112309357
en-is	Online-A	1350	False	bleu-A	25.535736167256186
en-is	Online-A	1350	False	chrf-A	0.5445893112309357
en-is	Allegro.eu	348	True	bleu-all	22.73067077617579
en-is	Allegro.eu	348	True	chrf-all	0.5097181841521049
en-is	Allegro.eu	348	True	bleu-A	22.73067077617579
en-is	Allegro.eu	348	True	chrf-A	0.5097181841521049
en-is	Online-Y	1379	False	bleu-all	22.40478056427899
en-is	Online-Y	1379	False	chrf-all	0.5128141130262808
en-is	Online-Y	1379	False	bleu-A	22.40478056427899
en-is	Online-Y	1379	False	chrf-A	0.5128141130262808
en-is	Mideind	1155	False	bleu-all	24.295589992165745
en-is	Mideind	1155	False	chrf-all	0.5314248102077717
en-is	Mideind	1155	False	bleu-A	24.295589992165745
en-is	Mideind	1155	False	chrf-A	0.5314248102077717
en-is	Lan-Bridge-MT	568	True	bleu-all	24.940718753373467
en-is	Lan-Bridge-MT	568	True	chrf-all	0.5382481489069751
en-is	Lan-Bridge-MT	568	True	bleu-A	24.940718753373467
en-is	Lan-Bridge-MT	568	True	chrf-A	0.5382481489069751
en-is	HuaweiTSC	774	True	bleu-all	27.48417591761785
en-is	HuaweiTSC	774	True	chrf-all	0.5544189936949081
en-is	HuaweiTSC	774	True	bleu-A	27.48417591761785
en-is	HuaweiTSC	774	True	chrf-A	0.5544189936949081
en-ja	WeChat-AI	1271	True	bleu-all	46.86800442998951
en-ja	WeChat-AI	1271	True	chrf-all	0.4036571385804212
en-ja	WeChat-AI	1271	True	bleu-A	46.86800442998951
en-ja	WeChat-AI	1271	True	chrf-A	0.4036571385804212
en-ja	NiuTrans	1187	True	bleu-all	46.23478329926373
en-ja	NiuTrans	1187	True	chrf-all	0.3993876518526204
en-ja	NiuTrans	1187	True	bleu-A	46.23478329926373
en-ja	NiuTrans	1187	True	chrf-A	0.3993876518526204
en-ja	Online-B	1360	False	bleu-all	41.634639407203174
en-ja	Online-B	1360	False	chrf-all	0.35996451613153374
en-ja	Online-B	1360	False	bleu-A	41.634639407203174
en-ja	Online-B	1360	False	chrf-A	0.35996451613153374
en-ja	Facebook-AI	887	False	bleu-all	46.83227911637831
en-ja	Facebook-AI	887	False	chrf-all	0.4068486855382517
en-ja	Facebook-AI	887	False	bleu-A	46.83227911637831
en-ja	Facebook-AI	887	False	chrf-A	0.4068486855382517
en-ja	BUPT_rush	946	True	bleu-all	42.9015917519385
en-ja	BUPT_rush	946	True	chrf-all	0.3724211316220082
en-ja	BUPT_rush	946	True	bleu-A	42.9015917519385
en-ja	BUPT_rush	946	True	chrf-A	0.3724211316220082
en-ja	MiSS	231	True	bleu-all	42.58650728357274
en-ja	MiSS	231	True	chrf-all	0.3699135580822634
en-ja	MiSS	231	True	bleu-A	42.58650728357274
en-ja	MiSS	231	True	chrf-A	0.3699135580822634
en-ja	Online-G	1326	False	bleu-all	33.545612876744265
en-ja	Online-G	1326	False	chrf-all	0.2871337657527769
en-ja	Online-G	1326	False	bleu-A	33.545612876744265
en-ja	Online-G	1326	False	chrf-A	0.2871337657527769
en-ja	Online-A	1351	False	bleu-all	40.80762373567917
en-ja	Online-A	1351	False	chrf-all	0.3503308856263089
en-ja	Online-A	1351	False	bleu-A	40.80762373567917
en-ja	Online-A	1351	False	chrf-A	0.3503308856263089
en-ja	Illini	1199	True	bleu-all	34.30080261855459
en-ja	Illini	1199	True	chrf-all	0.29411672805175126
en-ja	Illini	1199	True	bleu-A	34.30080261855459
en-ja	Illini	1199	True	chrf-A	0.29411672805175126
en-ja	Online-Y	1378	False	bleu-all	39.52083898732043
en-ja	Online-Y	1378	False	chrf-all	0.3407170342168036
en-ja	Online-Y	1378	False	bleu-A	39.52083898732043
en-ja	Online-Y	1378	False	chrf-A	0.3407170342168036
en-ja	movelikeajaguar	56	True	bleu-all	38.46616571677552
en-ja	movelikeajaguar	56	True	chrf-all	0.3344162844544188
en-ja	movelikeajaguar	56	True	bleu-A	38.46616571677552
en-ja	movelikeajaguar	56	True	chrf-A	0.3344162844544188
en-ja	ephemeraler	378	True	bleu-all	39.58739391234691
en-ja	ephemeraler	378	True	chrf-all	0.34329105776488217
en-ja	ephemeraler	378	True	bleu-A	39.58739391234691
en-ja	ephemeraler	378	True	chrf-A	0.34329105776488217
en-ja	capitalmarvel	366	True	bleu-all	41.04781944341453
en-ja	capitalmarvel	366	True	chrf-all	0.35523155397878564
en-ja	capitalmarvel	366	True	bleu-A	41.04781944341453
en-ja	capitalmarvel	366	True	chrf-A	0.35523155397878564
en-ja	Online-W	1394	False	bleu-all	42.09066010008614
en-ja	Online-W	1394	False	chrf-all	0.3661848299615435
en-ja	Online-W	1394	False	bleu-A	42.09066010008614
en-ja	Online-W	1394	False	chrf-A	0.3661848299615435
en-ja	HuaweiTSC	622	True	bleu-all	45.42805111944076
en-ja	HuaweiTSC	622	True	chrf-all	0.39207908286484633
en-ja	HuaweiTSC	622	True	bleu-A	45.42805111944076
en-ja	HuaweiTSC	622	True	chrf-A	0.39207908286484633
fr-de	Online-B	1357	False	bleu-all	43.81593235714305
fr-de	Online-B	1357	False	chrf-all	0.6891139677421393
fr-de	Online-B	1357	False	bleu-A	43.81593235714305
fr-de	Online-B	1357	False	chrf-A	0.6891139677421393
fr-de	eTranslation	1060	True	bleu-all	40.59091832311448
fr-de	eTranslation	1060	True	chrf-all	0.6659236846251139
fr-de	eTranslation	1060	True	bleu-A	40.59091832311448
fr-de	eTranslation	1060	True	chrf-A	0.6659236846251139
fr-de	Online-G	1329	False	bleu-all	36.891806802267816
fr-de	Online-G	1329	False	chrf-all	0.652877357209858
fr-de	Online-G	1329	False	bleu-A	36.891806802267816
fr-de	Online-G	1329	False	chrf-A	0.652877357209858
fr-de	Online-A	1344	False	bleu-all	40.60584557959172
fr-de	Online-A	1344	False	chrf-all	0.6696698187935543
fr-de	Online-A	1344	False	bleu-A	40.60584557959172
fr-de	Online-A	1344	False	chrf-A	0.6696698187935543
fr-de	Online-Y	1375	False	bleu-all	39.46939251554474
fr-de	Online-Y	1375	False	chrf-all	0.659073453623919
fr-de	Online-Y	1375	False	bleu-A	39.46939251554474
fr-de	Online-Y	1375	False	chrf-A	0.659073453623919
fr-de	talp_upc	524	False	bleu-all	36.31875559201532
fr-de	talp_upc	524	False	chrf-all	0.6406357867263055
fr-de	talp_upc	524	False	bleu-A	36.31875559201532
fr-de	talp_upc	524	False	chrf-A	0.6406357867263055
fr-de	Online-W	1391	False	bleu-all	60.449117313736245
fr-de	Online-W	1391	False	chrf-all	0.7878145701691763
fr-de	Online-W	1391	False	bleu-A	60.449117313736245
fr-de	Online-W	1391	False	chrf-A	0.7878145701691763
fr-de	P3AI	938	True	bleu-all	39.31570499788814
fr-de	P3AI	938	True	chrf-all	0.6541482980395317
fr-de	P3AI	938	True	bleu-A	39.31570499788814
fr-de	P3AI	938	True	chrf-A	0.6541482980395317
fr-de	LISN	822	True	bleu-all	37.266925776917844
fr-de	LISN	822	True	chrf-all	0.6439649726776749
