HITId	WorkerId	Input.src	Input.trg	Input.item	hit	sys_id	rid	type	sid	score	time
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-1-46-1000811.3_3	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-1-46-1000811.4_4	90	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-1-46-1000811.5_5	100	0
NA	evaluator3	hi	bn ad NA	"UEdin.4" NA SYSTEM	hi-bn-1-32-1002225.1_1	100	0
NA	evaluator3	hi	bn ad NA	"UEdin.4" NA SYSTEM	hi-bn-1-32-1002225.2_2	100	0
NA	evaluator3	hi	bn ad NA	"UEdin.4" NA SYSTEM	hi-bn-1-32-1002225.3_3	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-1-130-1001160.1_1	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-1-130-1001160.2_2	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-1-130-1001160.3_3	98	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-1-1001877.1_1	100	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-1-1001877.2_2	97	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-1-1001877.3_3	99	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-1-1001877.4_4	97	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-1-1001877.5_5	90	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-1-7-1000490.1_1	85	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-1-7-1000490.2_2	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-1-7-1000490.3_3	98	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-1-7-1000490.4_4	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-1-7-1000490.5_5	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-1-21-1001041.1_1	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-1-21-1001041.2_2	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-1-21-1001041.3_3	100	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-83-1001319.1_1	90	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-83-1001319.2_2	99	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-83-1001319.3_3	95	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-53-1002124.1_1	99	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-53-1002124.2_2	40	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-53-1002124.3_3	50	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-1-138-1001090.1_1	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-1-138-1001090.2_2	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-1-138-1001090.3_3	100	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-125-1002149.1_1	40	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-125-1002149.2_2	70	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-125-1002149.3_3	90	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-1-68-1001945.1_1	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-1-68-1001945.2_2	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-1-68-1001945.3_3	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-1-68-1001945.4_4	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-1-23-1001811.1_1	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-1-23-1001811.2_2	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-1-23-1001811.3_3	100	0
NA	evaluator3	hi	bn ad NA	"UEdin.4" NA SYSTEM	hi-bn-1-124-1002126.1_1	100	0
NA	evaluator3	hi	bn ad NA	"UEdin.4" NA SYSTEM	hi-bn-1-124-1002126.2_2	98	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-103-1001909.1_1	90	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-103-1001909.2_2	98	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-103-1001909.3_3	95	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-103-1001909.4_4	85	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-1-103-1001909.5_5	90	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-1-1-1002081.1_1	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-1-1-1002081.2_2	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-1-1-1002081.3_3	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-1-1-1002081.4_4	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-1-1-1002081.5_5	100	0
NA	evaluator3	hi	bn ad NA	"Online-Y.2" NA SYSTEM	hi-bn-1-116-1002202.1_1	100	0
NA	evaluator3	hi	bn ad NA	"Online-Y.2" NA SYSTEM	hi-bn-1-116-1002202.2_2	100	0
NA	evaluator3	hi	bn ad NA	"Online-Y.2" NA SYSTEM	hi-bn-1-116-1002202.3_3	100	0
NA	evaluator3	hi	bn ad NA	"MS-EgDC.8" NA SYSTEM	hi-bn-1-83-1002351.1_1	100	0
NA	evaluator3	hi	bn ad NA	"MS-EgDC.8" NA SYSTEM	hi-bn-1-83-1002351.2_2	100	0
NA	evaluator3	hi	bn ad NA	"MS-EgDC.8" NA SYSTEM	hi-bn-1-83-1002351.3_3	100	0
NA	evaluator3	hi	bn ad NA	"Online-B.5" NA SYSTEM	hi-bn-2-37-1002408.1_1	99	0
NA	evaluator3	hi	bn ad NA	"Online-B.5" NA SYSTEM	hi-bn-2-37-1002408.2_2	99	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-85-1000164.1_1	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-85-1000164.2_2	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-85-1000164.3_3	100	0
NA	evaluator3	hi	bn ad NA	"Online-B.5" NA SYSTEM	hi-bn-2-123-1000213.1_1	70	0
NA	evaluator3	hi	bn ad NA	"Online-B.5" NA SYSTEM	hi-bn-2-123-1000213.2_2	100	0
NA	evaluator3	hi	bn ad NA	"Online-B.5" NA SYSTEM	hi-bn-2-123-1000213.3_3	70	0
NA	evaluator3	hi	bn ad NA	"Online-B.5" NA SYSTEM	hi-bn-2-123-1000213.4_4	100	0
NA	evaluator3	hi	bn ad NA	"MS-EgDC.8" NA SYSTEM	hi-bn-2-84-1000212.1_1	70	0
NA	evaluator3	hi	bn ad NA	"MS-EgDC.8" NA SYSTEM	hi-bn-2-84-1000212.2_2	99	0
NA	evaluator3	hi	bn ad NA	"MS-EgDC.8" NA SYSTEM	hi-bn-2-84-1000212.3_3	90	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-2-35-1002415.1_1	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-2-35-1002415.2_2	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-2-35-1002415.3_3	100	0
NA	evaluator3	hi	bn ad NA	"Online-B.5" NA SYSTEM	hi-bn-2-105-1001597.1_1	100	0
NA	evaluator3	hi	bn ad NA	"Online-B.5" NA SYSTEM	hi-bn-2-105-1001597.2_2	100	0
NA	evaluator3	hi	bn ad NA	"Online-B.5" NA SYSTEM	hi-bn-2-105-1001597.3_3	100	0
NA	evaluator3	hi	bn ad NA	"Online-B.5" NA SYSTEM	hi-bn-2-105-1001597.4_4	100	0
NA	evaluator3	hi	bn ad NA	"Online-B.5" NA SYSTEM	hi-bn-2-105-1001597.5_5	100	0
NA	evaluator3	hi	bn ad NA	"MS-EgDC.8" NA SYSTEM	hi-bn-2-82-1002253.1_1	100	0
NA	evaluator3	hi	bn ad NA	"MS-EgDC.8" NA SYSTEM	hi-bn-2-82-1002253.2_2	98	0
NA	evaluator3	hi	bn ad NA	"MS-EgDC.8" NA SYSTEM	hi-bn-2-82-1002253.3_3	70	0
NA	evaluator3	hi	bn ad NA	"MS-EgDC.8" NA SYSTEM	hi-bn-2-82-1002253.4_4	98	0
NA	evaluator3	hi	bn ad NA	"MS-EgDC.8" NA SYSTEM	hi-bn-2-82-1002253.5_5	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-130-1001143.1_1	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-130-1001143.2_2	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-130-1001143.3_3	98	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-134-1001321.1_1	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-134-1001321.2_2	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-134-1001321.3_3	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-117-1000090.1_1	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-117-1000090.2_2	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-117-1000090.3_3	90	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-2-126-1001457.1_1	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-2-126-1001457.2_2	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-2-126-1001457.3_3	70	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-2-7-1002358.1_1	99	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-2-7-1002358.2_2	90	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-2-7-1002358.3_3	99	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-2-7-1002358.4_4	99	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-2-7-1002358.5_5	99	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-67-1000507.1_1	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-67-1000507.2_2	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-67-1000507.3_3	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-67-1000507.4_4	100	0
NA	evaluator3	hi	bn ad NA	"Online-A.6" NA SYSTEM	hi-bn-2-67-1000507.5_5	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-2-36-1000590.1_1	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-2-36-1000590.2_2	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-2-36-1000590.3_3	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-2-36-1000590.4_4	100	0
NA	evaluator3	hi	bn ad NA	"UEdin.4" NA SYSTEM	hi-bn-2-60-1001883.1_1	100	0
NA	evaluator3	hi	bn ad NA	"UEdin.4" NA SYSTEM	hi-bn-2-60-1001883.2_2	100	0
NA	evaluator3	hi	bn ad NA	"UEdin.4" NA SYSTEM	hi-bn-2-60-1001883.3_3	100	0
NA	evaluator3	hi	bn ad NA	"UEdin.4" NA SYSTEM	hi-bn-2-60-1001883.4_4	100	0
NA	evaluator3	hi	bn ad NA	"UEdin.4" NA SYSTEM	hi-bn-2-60-1001883.5_5	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-126-1000081.1_1	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-126-1000081.2_2	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-126-1000081.3_3	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-2-1001798.1_1	70	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-2-1001798.2_2	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-2-1001798.3_3	70	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-2-1001798.4_4	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-109-1001487.1_1	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-109-1001487.2_2	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-109-1001487.3_3	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-2-109-1001487.4_4	100	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-3-70-1001669.1_1	99	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-3-70-1001669.2_2	100	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-3-70-1001669.3_3	99	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-3-70-1001669.4_4	99	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-3-105-1002337.1_1	85	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-3-105-1002337.2_2	99	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-3-105-1002337.3_3	98	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-3-105-1002337.4_4	99	0
NA	evaluator3	hi	bn ad NA	"Online-G.7" NA SYSTEM	hi-bn-3-105-1002337.5_5	95	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-3-97-1002297.1_1	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-3-97-1002297.2_2	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-3-97-1002297.3_3	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-3-66-1001557.1_1	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-3-66-1001557.2_2	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-3-66-1001557.3_3	70	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-3-66-1001557.4_4	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-3-122-1000537.1_1	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-3-122-1000537.2_2	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-3-122-1000537.3_3	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-3-122-1000537.4_4	70	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-3-16-1002497.1_1	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-3-16-1002497.2_2	100	0
NA	evaluator3	hi	bn ad NA	"TRANSSION.3" NA SYSTEM	hi-bn-3-16-1002497.3_3	70	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-3-47-1000621.1_1	70	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-3-47-1000621.2_2	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-3-47-1000621.3_3	70	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-3-47-1000621.4_4	100	0
NA	evaluator3	hi	bn ad NA	"GTCOM.0" NA SYSTEM	hi-bn-3-47-1000621.5_5	95	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-3-38-1000808.1_1	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-3-38-1000808.2_2	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-3-38-1000808.3_3	100	0
NA	evaluator3	hi	bn ad NA	"HuaweiTSC.1" NA SYSTEM	hi-bn-3-38-1000808.4_4	100	0
NA	evaluator3	hi	bn ad NA	"Online-Y.2" NA SYSTEM	hi-bn-3-89-1000631.1_1	100	0
NA	evaluator3	hi	bn ad NA	"Online-Y.2" NA SYSTEM	hi-bn-3-89-1000631.2_2	100	0
NA	evaluator3	hi	bn ad NA	"Online-Y.2" NA SYSTEM	hi-bn-3-89-1000631.3_3	100	0
