M0114	0.8604812	1.111213 	22
M0409	2.674055e-07	-14.37821 	9
M1605	0.1670513	-0.9857236 	25
M0834	0.0002765584	-5.214669 	10
M0591	0.05416332	-1.782622 	10
M1466	0.0005432466	-4.532918 	11
M1398	0.5291491	0.07328307 	122
M0185	0.6938904	0.5082495 	120
M0878	0.09851104	-1.425573 	8
M1633	0.008956323	-2.680938 	15
M0553	0.6728168	0.4614264 	11
M0310	0.316173	-0.4820327 	42
M0685	0.155413	-1.030333 	32
M0239	0.9990053	3.64823 	18
M0961	0.1594659	-1.192079 	4
M1362	0.9725892	2.205776 	10
M1458	0.08441528	-1.38525 	109
M0629	0.7258575	0.6085923 	26
M0141	0.03999463	-1.757592 	262
M0282	8.956217e-05	-4.365909 	27
M0642	0.1113283	-1.225015 	139
M0176	0.0006016936	-3.981662 	16
M0641	0.001626358	-3.970391 	10
M0036	0.0175105	-2.146535 	77
M1363	3.270408e-10	-6.650116 	137
M1286	0.2951672	-0.75 	2
M1336	0.9542647	1.730374 	40
M0898	0.7871886	0.8070024 	33
M0436	0.004202161	-2.980059 	18
M0655	7.012587e-06	-6.011257 	18
M1237	0.5054843	0.01403679 	13
M1031	0.6661389	0.4315546 	57
M0622	0.4840364	-0.04033035 	34
M1020	0.1141399	-1.213658 	85
M0302	1.456126e-08	-15.28782 	11
M0022	0.2493035	-0.6832291 	39
M0366	0.1890343	-0.9125962 	14
M0455	2.539142e-16	-12.74151 	43
M0049	0.005454014	-3.195602 	10
M0204	0.3803993	-0.3055145 	78
M0286	0.6615203	0.420129 	36
M1390	0.3953431	-0.2672966 	39
M1660	3.136254e-05	-4.104134 	172
M0804	0.1560654	-1.064499 	11
M0090	0.02557523	-2.214716 	11
M0665	0.9176049	1.441962 	21
M0769	0.2085085	-0.8147941 	107
M1228	0.62328	0.3199223 	16
M1092	0.02858825	-2.007136 	23
M1049	1	1	23
M1403	0.3283632	-0.4595669 	10
M1662	0.4686559	-0.07886922 	91
M1405	0.1320984	-1.132036 	42
M0612	0.5977742	0.2550039 	10
M0993	0.7720777	0.7604726 	21
M0393	0.4609512	-0.09950372 	18
M1096	0.3735052	-0.3234414 	105
M1175	0.5601589	0.1552903 	11
M0456	0.05529812	-1.936283 	6
M0974	0.04249144	-1.771265 	37
M1186	0.4270078	-0.1920799 	7
M1028	0.1197328	-1.182195 	121
M1195	0.2542996	-0.6665834 	44
M0390	0.2206647	-0.7895598 	17
M0669	0.6993562	0.5513799 	7
M0941	0.6012898	0.2593334 	27
M0660	0.0008249583	-4.428843 	10
M0476	0.02204412	-2.039534 	99
M1545	0.2198104	-0.8048532 	11
M0405	0.2047371	-0.8424934 	21
M0265	0.003032818	-2.871353 	49
M0147	0.596294	0.2519763 	9
M0078	0.001289012	-4.568729 	8
M0184	0.2692928	-0.6196925 	46
M0498	0.02246118	-2.146896 	20
M0325	0.4942858	-0.0145819 	15
M0600	0.2263456	-0.7651585 	22
M0808	0.611701	0.2866112 	28
M0006	0.86652	1.206092 	8
M1245	0.1419491	-1.19998 	6
M0814	0.0005299207	-6.782274 	6
M0024	0.01031861	-3.118007 	7
M0012	0.08085078	-1.412109 	83
M0599	0.6311949	0.3444935 	11
M0326	0.1979784	-0.9041672 	8
M1435	0.4037772	-0.2508618 	10
M1627	0.8526058	1.112417 	10
M0615	0.03274464	-1.890157 	44
M0434	0.02030809	-2.389116 	10
M0192	0.0002407674	-5.649801 	9
M0041	0.3878009	-0.2962957 	8
M1215	0.1325585	-1.126762 	52
M1190	0.7330806	0.6267761 	48
M0813	0.1209822	-1.189667 	37
M1009	0.0003491439	-3.629739 	48
M1525	0.009303874	-2.52453 	25
M0471	2.394996e-07	-5.874709 	46
M1617	0.92987	1.521278 	27
M1452	0.4364479	-0.1651856 	9
M0760	0.01573355	-2.603074 	9
M0103	6.362833e-07	-6.257146 	27
M1194	0.923381	1.440084 	93
M0164	0.6196807	0.316794 	8
M0522	0.05617789	-1.635686 	31
M1262	0.9093134	1.358552 	44
M1689	0.3020654	-0.542771 	8
M0671	0.003598367	-2.748932 	93
M0690	0.8037752	0.8609148 	66
M1332	0.06130088	-1.559106 	88
M0962	0.8293463	1.004656 	10
M0080	0.7241483	0.6024796 	29
M0868	0.0008952649	-4.584879 	9
M1298	0.4614397	-0.09886302 	13
M1599	0.03967955	-1.802772 	39
M0618	0.2498273	-0.6845991 	27
M0484	0.9454709	1.634848 	46
M0695	0.9136651	1.427473 	17
M0984	0.3621121	-0.3654849 	9
M0790	0.8346807	0.9983856 	20
M1002	0.4057542	-0.2401455 	39
M1507	0.8232374	0.9461023 	25
M0018	0.7219935	0.5907418 	102
M0906	0.9184306	1.457738 	18
M0384	0.3150038	-0.4986169 	10
M1664	0.9160747	1.5 	10
M1562	0.3685623	-0.3475784 	9
M0862	0.8746016	1.167762 	36
M0908	0.4129898	-0.2232787 	18
M0082	0.0007696972	-3.473258 	32
M0603	0.006567751	-2.605582 	38
M0917	0.9923446	3.18839 	8
M0190	0.09835455	-1.4267 	8
M0699	0.6116548	0.2877008 	20
M0075	0.9212352	1.474851 	19
M1603	0.9261978	1.496327 	25
M1122	0.9918449	2.88269 	11
M1472	0.2818827	-0.6058013 	8
M0356	0.5898418	0.2358294 	8
M0691	0.0754629	-1.458166 	52
M1479	0.3425774	-0.4080737 	46
M0122	0.7714742	0.7947194 	7
M0294	0.6239754	0.3188508 	31
M0705	0.1677728	-0.9682457 	90
M1431	0.0637458	-1.918499 	5
M0780	1.072263e-05	-4.482386 	92
M1029	0.0002422609	-5.314447 	10
M1601	0.08993895	-1.489853 	8
M1680	0.04074281	-1.992274 	9
M1095	0.8052172	0.903972 	10
M1114	0.1126363	-1.329818 	8
M0048	0.3500975	-0.3881446 	37
M0693	0.9778718	2.447697 	8
M0748	0.4275419	-0.1843921 	28
M0357	1	1	28
M1235	0.9199257	1.426666 	49
M0580	0.7101684	0.580678 	8
M0057	0.203865	-0.838934 	33
M1236	0.7564247	0.7245247 	10
M0338	0.6291461	0.3302412 	142
M0544	7.505399e-05	-7.394622 	8
M1557	0.79431	0.8613988 	10
M1218	0.6652372	0.4453326 	8
M1032	0.09784702	-1.411822 	9
M0004	0.0363998	-2.031145 	10
M1101	0.9270178	1.466913 	89
M1402	0.02116798	-2.095588 	42
M0466	9.337122e-05	-4.176602 	36
M0363	0.493089	-0.01736285 	113
M0712	0.008912388	-2.529476 	27
M1537	0.1934057	-0.8743011 	44
M0502	0.1025807	-1.420927 	7
M0469	0.00466444	-2.728415 	42
M0263	0.6560029	0.4186841 	8
M0620	0.1146074	-1.229233 	29
M1178	0.8200234	0.9221794 	64
M0924	0.3331429	-0.4532689 	7
M0201	0.0326743	-1.881879 	54
M0955	0.0261833	-2.008396 	36
M1159	0.5448076	0.1130373 	60
M0165	0.775777	0.8028722 	8
M1153	0.0007917412	-4.679218 	9
M0943	0.0814757	-1.50613 	11
M0870	0.2819802	-0.5841624 	28
M1204	0.4145317	-0.2180065 	28
M0178	0.7051816	0.5424302 	58
M0289	0.4326344	-0.1708878 	37
M0225	0.08081216	-1.435024 	31
M0849	0.5783075	0.198616 	50
M0815	0.602048	0.2664402 	10
M0861	0.9991457	3.760727 	17
M1295	0.07650943	-1.446697 	63
M1065	1	1	63
M0181	0.01242885	-2.563135 	13
M0130	0.4757563	-0.06391748 	6
M0216	0.0004350599	-5.153926 	9
M1609	0.2229703	-0.7767974 	22
M1169	0.6924235	0.5188491 	11
M0235	0.04623124	-1.702191 	84
M1538	0.421426	-0.2007157 	22
M1522	4.133848e-05	-6.760322 	10
M1571	0.7310716	0.6254129 	24
M1242	7.418242e-06	-6.975899 	13
M0187	0.9321547	1.546265 	24
M0506	0.006943012	-3.258871 	8
M0214	0.2651296	-0.6415348 	17
M0047	5.067667e-06	-9.764879 	9
M0661	0.1256279	-1.296992 	6
M0796	0.234886	-0.7546012 	10
M1100	0.01322072	-4.088722 	4
M1073	0.7484182	0.6832271 	19
M0124	0.008970584	-3.228639 	7
M1382	0.008562467	-2.731736 	14
M1467	0.5668394	0.1756843 	7
M0561	0.4909089	-0.02361619 	8
M0965	0.002881366	-5.381533 	5
M1493	0.04824609	-1.882779 	9
M1381	0.90137	1.341957 	18
M0083	0.0005803314	-3.94416 	17
M0413	0.2538972	-0.6676064 	46
M0901	0.706903	0.5481342 	48
M1272	0.03900235	-1.891661 	16
M1076	0.01733702	-2.485554 	10
M0568	0.775635	0.8023479 	8
M1179	0.308749	-0.5046409 	31
M0949	0.9111482	1.477843 	9
M1482	0.1514517	-1.375 	3
M0664	2.122838e-05	-4.320535 	85
M1170	0.8943034	1.335247 	11
M1326	0.1961492	-0.8664844 	35
M0758	4.763196e-06	-8.195326 	11
M1232	0.007212885	-3.403941 	7
M0826	0.1325504	-1.15767 	16
M0189	0.5774832	0.2040848 	7
M1451	0.4396177	-0.1555111 	12
M0242	3.70883e-06	-6.205578 	19
M0910	2.382844e-05	-4.215251 	125
M0831	0.00255436	-2.999878 	34
M1043	0.1174641	-1.263914 	11
M1248	0.9646069	1.927577 	18
M0818	3.326738e-07	-12.20735 	10
M1342	0.3529861	-0.3827094 	21
M1409	0.8266305	0.9648537 	20
M0299	0.9582809	2.017494 	8
M0631	0.08528504	-1.379652 	108
M1261	NaN	1	6
M0944	0.0204512	-2.185692 	21
M0668	0.4498293	-0.129697 	10
M1417	0.3698436	-0.3457522 	8
M0891	0.001499523	-3.89215 	11
M1054	0.1336296	-1.125922 	39
M0619	0.04102771	-1.766214 	66
M1125	0.5320943	0.08131859 	27
M0191	0.04258702	-1.747261 	68
M0059	0.000784998	-4.463197 	10
M0364	0.0647155	-1.57835 	22
M0183	2.276253e-05	-6.832966 	11
M1370	0.6468903	0.3802186 	34
M1297	7.112346e-08	-8.088606 	20
M1312	0.006495441	-3.307232 	8
M0775	0.7038275	0.5551121 	10
M1355	0.05168895	-1.837899 	9
M0724	1.33472e-07	-6.876677 	27
M0099	4.248955e-05	-7.28664 	9
M1264	0.853025	1.055658 	91
M1632	0.01674172	-2.745664 	7
M1315	0.97921	2.260667 	14
M1517	0.5147184	0.03794065 	10
M0996	0.04179876	-1.753845 	75
M0452	0.4202946	-0.2059536 	12
M1380	0.0008629197	-3.71367 	18
M1533	0.4732553	-0.06898425 	10
M0764	1.233336e-05	-4.482326 	80
M0209	0.01545743	-2.341442 	19
M0451	0.07429537	-1.657026 	7
M1672	0.4050841	-0.2414834 	51
M0233	0.01060414	-2.785528 	10
M1642	0.4577401	-0.107414 	22
M0518	0.06576892	-1.601701 	15
M1200	0.4653552	-0.09012772 	8
M0571	2.767936e-06	-9.487218 	10
M0091	2.331951e-08	-5.828747 	123
M0930	1.212939e-08	-6.56694 	53
M1663	0.5082723	0.02148888 	8
M0574	0.9166626	1.412358 	36
M0051	0.03911105	-1.79394 	57
M0670	0.6573403	0.4087046 	35
M1050	0.1179845	-1.205252 	37
M1121	0.7438443	0.6597727 	53
M1469	0.9915122	2.464993 	54
M0729	0.8806671	1.262016 	10
M1280	0.8365969	0.9866147 	81
M0163	0.1029918	-1.363074 	10
M0534	0.8217092	0.9868703 	8
M1119	0.3781425	-0.3157348 	17
M1551	0.5862269	0.2231003 	12
M1067	0.000835909	-4.130106 	12
M1205	0.0004506879	-6.07782 	7
M0569	0.8261902	1.006662 	8
M0915	3.094536e-07	-11.07488 	11
M0952	0.8402114	1.015539 	26
M1283	0.7149158	0.6073067 	6
M0788	0.1016969	-1.427326 	7
M1497	0.07954594	-1.575728 	8
M1659	0.5397836	0.1020109 	13
M0953	0.01004351	-2.397022 	54
M0722	0.09201977	-1.500961 	7
M0598	0.8461396	1.024601 	115
M0270	0.574996	0.1901997 	46
M0148	0.9999615	6.822766 	10
M0605	0.2238213	-0.7812913 	15
M1239	0.1435956	-1.07945 	39
M0922	0.5	0 	9
M0420	0.2473063	-0.6888583 	44
M0536	0.08919537	-1.367081 	46
M1387	0.7366892	0.6429399 	24
M0737	0.09688914	-1.559984 	5
M1453	0.91997	1.462092 	20
M1012	0.7274836	0.609142 	54
M0657	0.8998526	1.382034 	10
M1440	1.002719e-08	-7.065549 	39
M0081	0.7569688	0.7233123 	11
M1673	0.1605336	-1.057734 	9
M0139	0.6665161	0.452267 	7
M0766	0.8836652	1.222005 	27
M0321	0.6133284	0.2979356 	9
M0688	0.8739038	1.183018 	19
M0067	0.0009138551	-4.569198 	9
M0399	0.4807378	-0.04966316 	10
M1509	3.035469e-08	-8.152931 	22
M0220	0.2349257	-0.771215 	7
M0601	0.7417235	0.6559378 	33
M0162	0.8653359	1.241961 	6
M0063	0.07788673	-1.453678 	33
M1149	0.01725238	-2.253837 	23
M0744	0.4719747	-0.07094048 	29
M0846	0.5215849	0.05493569 	18
M0687	0.09492593	-1.333686 	41
M1191	0.8431174	1.029902 	24
M1643	0.09165252	-1.3784 	21
M0244	1	1	21
M0465	6.627946e-10	-8.608947 	31
M1087	8.790043e-05	-8.213073 	7
M0634	0.6058959	0.2791349 	8
M0559	0.8307591	1.03986 	7
M1068	4.11477e-05	-4.529629 	32
M0359	6.308188e-11	-10.05515 	28
M0379	0.7439483	0.6859943 	9
M0404	0.7847919	0.83666 	8
M0234	0.002197129	-3.773274 	10
M0633	0.7645271	0.7620068 	8
M0015	0.001177961	-5.040395 	7
M1187	0.8030065	0.8603073 	48
M0376	0.4452305	-0.1448849 	6
M0925	0.8054379	0.8671988 	64
M0683	0.003709838	-3.723723 	8
M0676	0.04747124	-1.700267 	54
M1334	0.09027344	-1.487242 	8
M1611	0.01483326	-2.402724 	16
M1045	0.04691811	-2.064985 	6
M0667	0.1762523	-0.9642733 	14
M1501	0.001821644	-4.612658 	7
M1040	0.4263067	-0.1911992 	10
M0678	0.3034741	-0.5384615 	8
M0112	0.01714384	-2.727762 	7
M1134	0.5122271	0.03120595 	15
M0535	0.8740467	1.165555 	35
M1513	0.5406656	0.1038442 	16
M1648	0.3251711	-0.4708166 	9
M1284	9.420399e-07	-6.10395 	27
M1011	0.09928521	-1.300008 	61
M0421	0.9696285	2.232537 	8
M0316	0.9656689	1.972297 	15
M0266	0.01658366	-2.645298 	8
M0888	0.9976712	3.120059 	25
M0045	0.8938363	1.342451 	10
M1135	0.002741278	-3.208187 	17
M1331	0.02222828	-2.29732 	11
M1563	0.0291477	-2.137344 	11
M1367	0.9927921	3.111357 	9
M0416	0.4268732	-0.1875454 	16
M1102	0.000458755	-3.56727 	43
M1508	0.9941735	3.154491 	10
M1157	0.9458847	1.690215 	19
M0592	0.1111104	-1.235154 	54
M1328	0.1551173	-1.10814 	7
M0255	0.7740833	0.768162 	20
M1353	0.3561179	-0.3744229 	20
M1392	0.9701765	1.97302 	26
M0508	0.2556791	-0.6979129 	7
M0887	0.1049471	-1.279576 	33
M0637	0.1534212	-1.10215 	8
M0738	0.4317123	-0.1744943 	19
M1683	0.3422642	-0.4236593 	8
M0372	0.001057119	-3.319617 	36
M0512	0.7320914	0.6244108 	42
M1581	0.02030922	-2.126158 	36
M0149	0.7176316	0.6042545 	8
M1552	0.8284672	1.00778 	9
M0707	0.831732	0.9889911 	18
M0447	0.01162513	-3.024891 	7
M0480	0.5172439	0.04445542 	10
M1413	0.5772685	0.2013332 	9
M0733	0.8605897	1.101099 	34
M0026	0.727951	0.6334854 	9
M1161	0.6948626	0.5303431 	9
M1185	0.8201331	0.9413041 	18
M1258	0.5509602	0.128995 	37
M0031	0.02258177	-2.324343 	10
M0474	0.02245747	-2.437629 	8
M1254	0.8734429	1.212702 	11
M0997	0.2927639	-0.5538551 	22
M0217	0.0009688106	-7.233876 	5
M0851	0.8982343	1.3339 	15
M0587	0.5086471	0.02259538 	7
M0718	0.6298184	0.3342613 	33
M0481	0.7996658	0.8476574 	51
M1168	0.7472649	0.6769883 	23
M1048	0.3915313	-0.284757 	9
M1184	0.768982	0.7682213 	10
M0414	0.03971931	-1.813552 	32
M0131	0.003095022	-3.683256 	9
M1234	0.2428801	-0.7307841 	9
M0268	0.6375219	0.3570949 	20
M0347	0.0006876054	-4.788732 	9
M1598	0.201287	-0.9004503 	7
M0956	0.8622442	1.182769 	8
M1561	0.3475327	-0.4114076 	7
M0576	1.260473e-06	-7.587818 	15
M1681	7.187331e-05	-5.164033 	15
M0966	0.0486727	-1.743839 	20
M0682	0.5381588	0.09851522 	10
M1118	0.5	0 	16
M0386	0.07887733	-1.438954 	42
M1276	0.4766179	-0.05926 	25
M0577	0.575393	0.1927321 	20
M0464	0.9090264	1.461755 	9
M1145	0.001376566	-3.466655 	19
M0909	0.003563787	-2.795241 	56
M0167	0.04335212	-1.783181 	26
