hit wid src trg item work.seconds accept.time submit.time concurrent.hits corrected.work.seconds approval 
3JTPR5MTZSC580OPP17CTOR69BXK5S	M1662	zh	en	ad	1016	"2021-09-15 06:52:04"	"2021-09-15 07:09:00"	2	508	Submitted	
3THR0FZ95PT20GCPFGFCHU4CF67OL4	M1662	zh	en	ad	1613	"2021-09-15 06:52:05"	"2021-09-15 07:18:58"	2	806.5	Submitted	
34O39PNDK68TKKITGV7MXMDCEZDBRD	M1662	zh	en	ad	499	"2021-09-15 09:00:29"	"2021-09-15 09:08:48"	1	499	Submitted	
3MD8CKRQZZNZ23G54NK3VAWPM4MRJE	M1662	zh	en	ad	2600	"2021-09-15 10:31:09"	"2021-09-15 11:14:29"	1	2600	Submitted	
30F94FBDNRK60ZVLKKCHX1EU2KNTBL	M1662	zh	en	ad	1990	"2021-09-16 06:09:32"	"2021-09-16 06:42:42"	1	1990	Submitted	
3LEG2HW4UFN2THDO67EHF4WPH6KF2H	M1662	zh	en	ad	581	"2021-09-17 06:52:06"	"2021-09-17 07:01:47"	1	581	Submitted	
32L724R85LKIVFGK9DVEEEHA89VPIY	M1662	zh	en	ad	1993	"2021-09-21 07:00:39"	"2021-09-21 07:33:52"	2	996.5	Submitted	
3OCZWXS7ZO7GS667A1JD8O4LYDO5L6	M1662	zh	en	ad	2588	"2021-09-21 07:00:40"	"2021-09-21 07:43:48"	2	1294	Submitted	
3PUV2Q8SV44ZJAZOYUC2SXW8ZV0BDF	M0007	ha	en	ad	307	"2021-09-06 05:34:16"	"2021-09-06 05:39:23"	1	307	Submitted	
3MGHRFQY2LP1XYR5WA2RL1AQQF8Y0N	M0007	cs	en	ad	206	"2021-09-06 05:39:34"	"2021-09-06 05:43:00"	1	206	Submitted	
388FBO7JZRT4IUJCXG4PWD63YB6NYG	M0590	zh	en	ad	2670	"2021-09-15 05:52:52"	"2021-09-15 06:37:22"	1	2670	Submitted	
30Z7M1Q8UYKIJ5Y5B81QBUY16LPA8I	M1469	cs	en	ad	781	"2021-09-03 04:36:05"	"2021-09-03 04:49:06"	1	781	Submitted	
3TUOHPJXYHX55J2GKL9A9ICLPETXWI	M1469	cs	en	ad	561	"2021-09-06 06:20:27"	"2021-09-06 06:29:48"	1	561	Submitted	
3511RHPADVE5XT4578WGBP9HQRELRT	M1469	ja	en	ad	3919	"2021-09-10 11:40:34"	"2021-09-10 12:45:53"	1	3919	Submitted	
3OKP4QVBP2XXCK4NU6DE37FZU7HGAP	M1469	ha	en	ad	2150	"2021-09-13 01:29:58"	"2021-09-13 02:05:48"	1	2150	Submitted	
36QZ6V1589DKHYRCVBOMSMAWPMGSUC	M1469	zh	en	ad	1105	"2021-09-16 05:33:25"	"2021-09-16 05:51:50"	1	1105	Submitted	
3VCK0Q0PO5E7LZNRP8TG4LCJM0DN05	M1469	zh	en	ad	1422	"2021-09-21 01:51:36"	"2021-09-21 02:15:18"	1	1422	Submitted	
3XJOUITW8URT45XA3297SQ9TOIAQTC	M0186	cs	en	ad	7020	"2021-09-08 04:57:31"	"2021-09-08 06:54:31"	1	7020	Submitted	
32FESTC2NHQ4AH2GYPYMDH6E3H5CU9	M0596	ru	en	ad	1817	"2021-09-10 10:10:17"	"2021-09-10 10:40:34"	1	1817	Submitted	
3H6W48L9F4P0WA0PYUZTF5QINEBWPI	M0171	cs	en	ad	882	"2021-09-02 05:08:01"	"2021-09-02 05:22:43"	1	882	Submitted	
3INZSNUD80QGVHKR0AY61R1IBUND9V	M1518	de	en	ad	1236	"2021-09-02 02:17:20"	"2021-09-02 02:37:56"	3	412	Submitted	
31MCUE39BKMXSZ52LRY4GZ1TOUT3GE	M1518	de	en	ad	2464	"2021-09-02 02:17:21"	"2021-09-02 02:58:25"	2	1232	Submitted	
3S37Y8CWI80E7HE60A75C7FNWIEW4Q	M1518	de	en	ad	3769	"2021-09-02 02:17:25"	"2021-09-02 03:20:14"	3	1256.33333333333	Submitted	
36AZSFEYZ40LDRZAPFCWYJ2FZ0UVBK	M0160	de	en	ad	917	"2021-09-01 03:50:15"	"2021-09-01 04:05:32"	1	917	Submitted	
3L2OEKSTW9AJFNW8REF6EGG89GKY8G	M0160	zh	en	ad	459	"2021-09-16 03:57:41"	"2021-09-16 04:05:20"	1	459	Submitted	
36AZSFEYZ40LDRZAPFCWYJ2FZ23VBX	M0895	de	en	ad	340	"2021-09-06 07:20:46"	"2021-09-06 07:26:26"	1	340	Submitted	
3GKAWYFRAPT1N40YHZU3NH1XG4NDPK	M0895	zh	en	ad	1300	"2021-09-21 05:48:13"	"2021-09-21 06:09:53"	1	1300	Submitted	
3BCRDCM0ODU1R4O3UKHHLU5654MK6I	M0840	is	en	ad	971	"2021-09-09 06:51:41"	"2021-09-09 07:07:52"	1	971	Submitted	
338GLSUI43BVYGUM0MTN6M9TFXBSFJ	M1498	ru	en	ad	1270	"2021-09-10 07:53:03"	"2021-09-10 08:14:13"	1	1270	Submitted	
3ZUE82NE0A1DFWFDMONIPV9S3ZJF8D	M1608	de	en	ad	1360	"2021-08-31 02:10:24"	"2021-08-31 02:33:04"	1	1360	Submitted	
3VGZ74AYTGGL5Z1LEK95925NU67CGK	M1608	de	en	ad	688	"2021-09-01 01:42:53"	"2021-09-01 01:54:21"	1	688	Submitted	
3LXX8KJXPW97ZEBGQJCMCLDHF7V9ON	M1608	de	en	ad	994	"2021-09-01 01:56:28"	"2021-09-01 02:13:02"	1	994	Submitted	
3SZYX62S5G0HDLH567I3PJMK3M2754	M1608	de	en	ad	950	"2021-09-01 05:53:32"	"2021-09-01 06:09:22"	1	950	Submitted	
32TZXEA1OLKL6GY33MIKJHPT05614X	M1608	de	en	ad	794	"2021-09-02 02:16:10"	"2021-09-02 02:29:24"	13	61.0769230769231	Submitted	
3TTPFEFXCTKAPENVOZEK82PEDL86HM	M1608	de	en	ad	503	"2021-09-02 02:16:19"	"2021-09-02 02:24:42"	14	35.9285714285714	Submitted	
37SDSEDIN92MPHL5FP8X0T5Y2R2184	M1608	de	en	ad	983	"2021-09-02 02:16:33"	"2021-09-02 02:32:56"	12	81.9166666666667	Submitted	
3U74KRR67ML818KINAHQOWEOJ5RTNS	M1608	de	en	ad	1220	"2021-09-02 02:16:44"	"2021-09-02 02:37:04"	11	110.909090909091	Submitted	
31S7M7DAGGQID8HXBX1BB4AZEARTLQ	M1608	de	en	ad	1472	"2021-09-02 02:16:48"	"2021-09-02 02:41:20"	10	147.2	Submitted	
3HYV4299H0WL9IFHRD3C7DOSR068EU	M1608	de	en	ad	1778	"2021-09-02 02:16:54"	"2021-09-02 02:46:32"	9	197.555555555556	Submitted	
3ABAOCJ4R84PRA7QU58V6CE1U8IQMB	M1608	de	en	ad	2088	"2021-09-02 02:17:02"	"2021-09-02 02:51:50"	8	261	Submitted	
3O4VWC1GEW67J1V3TXJ7DCT9GMA3JI	M1608	de	en	ad	2361	"2021-09-02 02:17:13"	"2021-09-02 02:56:34"	8	295.125	Submitted	
3R6RZGK0XFCHQZSLZ7QG6U0GKABVY0	M1608	de	en	ad	2565	"2021-09-02 02:17:22"	"2021-09-02 03:00:07"	9	285	Submitted	
3IVEC1GSLPZB9YHO6T5OPJECI2W1JO	M1608	de	en	ad	2811	"2021-09-02 02:17:29"	"2021-09-02 03:04:20"	10	281.1	Submitted	
3Q9SPIIRWJMT96UN9BHWPA1NOSBAWG	M1608	de	en	ad	3115	"2021-09-02 02:17:39"	"2021-09-02 03:09:34"	11	283.181818181818	Submitted	
308KJXFUJR61HPQTE6CL2QUOKYTATQ	M1608	de	en	ad	3367	"2021-09-02 02:17:46"	"2021-09-02 03:13:53"	12	280.583333333333	Submitted	
3E6L1VR4XWMQBIWPT9QK5HD1X6V6FO	M1608	de	en	ad	3619	"2021-09-02 02:18:00"	"2021-09-02 03:18:19"	13	278.384615384615	Submitted	
3VDVA3ILIDF1IWRNYNKLS6MWQAF1GK	M1608	de	en	ad	3932	"2021-09-02 02:18:07"	"2021-09-02 03:23:39"	14	280.857142857143	Submitted	
3JMQI2OLFZ51KJOL1KHBJSW2GJ4ND4	M1608	cs	en	ad	6711	"2021-09-02 07:07:48"	"2021-09-02 08:59:39"	5	1342.2	Submitted	
34D9ZRXCYRU02PDEP67VSLY2IFFSAJ	M1608	cs	en	ad	6991	"2021-09-02 07:08:09"	"2021-09-02 09:04:40"	4	1747.75	Submitted	
3Y40HMYLL1ISDFDBPLU9RURO4X9UX5	M1608	cs	en	ad	7154	"2021-09-02 07:08:21"	"2021-09-02 09:07:35"	3	2384.66666666667	Submitted	
3XD2A6FGFNUMX639X0TVWQNICXXS94	M1608	cs	en	ad	7165	"2021-09-02 07:10:00"	"2021-09-02 09:09:25"	4	1791.25	Submitted	
3Z3R5YC0P3NWDG71PMYDGR5FHE6FT8	M1608	cs	en	ad	6736	"2021-09-02 07:19:06"	"2021-09-02 09:11:22"	5	1347.2	Submitted	
3I01FDIL6M85VXZSF1JRR4T45ODD23	M1608	cs	en	ad	468	"2021-09-02 09:15:26"	"2021-09-02 09:23:14"	1	468	Submitted	
302OLP89DZ7KV8OISKHVDGUKWCTAC7	M1608	cs	en	ad	516	"2021-09-02 09:23:23"	"2021-09-02 09:31:59"	1	516	Submitted	
3NI0WFPPI9GZEEHZQR7Z2AQXR4N06V	M1608	de	en	ad	6049	"2021-09-03 02:34:57"	"2021-09-03 04:15:46"	1	6049	Submitted	
37YYO3NWHDQ8ONLGCYDMJBK8WFVCCS	M1608	de	en	ad	830	"2021-09-03 06:37:38"	"2021-09-03 06:51:28"	1	830	Submitted	
3B9XR6P1WEVCMWZG8QYDVVRL4GXBJV	M1608	is	en	ad	1156	"2021-09-09 03:24:04"	"2021-09-09 03:43:20"	1	1156	Submitted	
36MUZ9VAE62XQDB88LEST52T2OXDET	M1195	de	en	ad	1032	"2021-08-30 03:00:59"	"2021-08-30 03:18:11"	1	1032	Submitted	
3LN3BXKGC0VUJX7QVB96LWCQMPJGWX	M1195	ha	en	ad	1192	"2021-09-08 04:40:58"	"2021-09-08 05:00:50"	4	298	Submitted	
3MQKOF1EE2OR7DXZTL8YFB9T9X3WD3	M1195	ha	en	ad	1859	"2021-09-08 04:41:09"	"2021-09-08 05:12:08"	3	619.666666666667	Submitted	
3VW0145YLYC85N3DZFOM9B2FGFMJMD	M1195	ha	en	ad	2659	"2021-09-08 04:43:54"	"2021-09-08 05:28:13"	3	886.333333333333	Submitted	
3R5LWXWHR0898XCG5G5SNFQXVRPGXQ	M1195	ha	en	ad	3189	"2021-09-08 04:44:21"	"2021-09-08 05:37:30"	4	797.25	Submitted	
307L9TDWJYS32RMO8VBZ6JAQP9C3NP	M1130	ja	en	ad	245	"2021-09-13 03:39:55"	"2021-09-13 03:44:00"	1	245	Rejected	
3WUVMVA7OB3X31ZSKY13OEV55XWAZT	M0145	zh	en	ad	422	"2021-09-14 01:34:44"	"2021-09-14 01:41:46"	2	211	Rejected	
38Z7YZ2SB323VRHZ9QA3EJ7KD2FQII	M0145	zh	en	ad	5535	"2021-09-14 01:41:46"	"2021-09-14 03:14:01"	2	2767.5	Rejected	
3V8JSVE8YYQ0OO6Z4H166QCUKIPYEK	M0145	zh	en	ad	3599	"2021-09-14 01:42:05"	"2021-09-14 02:42:04"	3	1199.66666666667	Rejected	
3YCT0L9OMM97M873YAC0ERI2HPUSNP	M0145	zh	en	ad	3575	"2021-09-14 02:42:04"	"2021-09-14 03:41:39"	3	1191.66666666667	Rejected	
3BA7SXOG1JQAIMKMDJNC6KNB6SD8RU	M0145	ja	en	ad	734	"2021-09-14 03:46:14"	"2021-09-14 03:58:28"	1	734	Rejected	
3FK4G712NX042LZ866TMDLS84O2SS1	M0145	zh	en	ad	5375	"2021-09-14 03:58:29"	"2021-09-14 05:28:04"	1	5375	Rejected	
3TFJJUELSHPVQ5TEF5OG7YBMKRI2CF	M0145	zh	en	ad	1763	"2021-09-14 05:28:05"	"2021-09-14 05:57:28"	1	1763	Rejected	
3K3G488TR28RJ3MK26R9PA3F8GA5QO	M0145	zh	en	ad	812	"2021-09-14 05:57:29"	"2021-09-14 06:11:01"	2	406	Rejected	
3X4Q1O9UBHM3LVNNBME2YPMBKLN7OX	M0145	zh	en	ad	2931	"2021-09-14 06:11:01"	"2021-09-14 06:59:52"	2	1465.5	Rejected	
38RHULDV9YF8FODLLZ9968P613XIWF	M0145	ha	en	ad	1098	"2021-09-14 06:59:52"	"2021-09-14 07:18:10"	2	549	Submitted	
3X0EMNLXEPPNHL0K8KUXT374G95VPB	M0818	zh	en	ad	1165	"2021-09-15 05:26:17"	"2021-09-15 05:45:42"	1	1165	Submitted	
37Y5RYYI0P5CY2L70GZ9CT90J04XS8	M0581	cs	en	ad	1026	"2021-09-03 06:09:29"	"2021-09-03 06:26:35"	1	1026	Submitted	
3N3WJQXELSQOT9NKSIHFAH19EXW2LP	M0184	de	en	ad	802	"2021-09-03 07:30:45"	"2021-09-03 07:44:07"	1	802	Submitted	
3RWB1RTQDJNP69470RJN1PNW58I8PR	M0184	ha	en	ad	2355	"2021-09-06 10:02:42"	"2021-09-06 10:41:57"	1	2355	Submitted	
3OWZNK3RYLPRCZAE1W9G14XSRQY2UW	M0184	de	en	ad	581	"2021-09-07 08:43:17"	"2021-09-07 08:52:58"	1	581	Submitted	
3UYRNV2KITZP3OSUKC6VX0I15VNN8K	M0184	zh	en	ad	1386	"2021-09-14 09:45:13"	"2021-09-14 10:08:19"	1	1386	Approved	
3OQQD2WO8I6BOQBXBFY71BE93BUI32	M0184	zh	en	ad	1372	"2021-09-16 08:27:53"	"2021-09-16 08:50:45"	1	1372	Submitted	
3XQ4XW3OD9CBXMIACREGM3F46X5S26	M0184	zh	en	ad	2697	"2021-09-21 06:49:28"	"2021-09-21 07:34:25"	1	2697	Submitted	
3WGCNLZJKF8Y6CHWWXJDMLJZDH0D1L	M0997	de	en	ad	610	"2021-09-01 01:44:32"	"2021-09-01 01:54:42"	2	305	Submitted	
341YLJU21IZM38FE7FK2I19HXSM2IT	M0997	de	en	ad	410	"2021-09-01 01:54:42"	"2021-09-01 02:01:32"	2	205	Submitted	
3G57RS03HH5ARKKZ0V18TS5CS6G25J	M0997	de	en	ad	493	"2021-09-01 02:01:32"	"2021-09-01 02:09:45"	2	246.5	Submitted	
368IUKXGA5822VLJ7CMPHBR5Z4QP62	M1330	de	en	ad	2078	"2021-08-27 03:16:31"	"2021-08-27 03:51:09"	1	2078	Submitted	
3XU9MCX6VOCZW7IXX2EBWTA8KRZR2M	M1330	ha	en	ad	5310	"2021-09-08 02:34:18"	"2021-09-08 04:02:48"	1	5310	Submitted	
3MDWE879UH2NGKM7ME7061DI8C89BN	M1330	ru	en	ad	5456	"2021-09-13 04:30:40"	"2021-09-13 06:01:36"	1	5456	Approved	
3SU800BH86S84ICZ37ZHXMVV7X2UQU	M1330	zh	en	ad	3057	"2021-09-14 03:28:28"	"2021-09-14 04:19:25"	1	3057	Approved	
302U8RURJZ1NE0O7S5H5PE29GU4VNF	M1330	zh	en	ad	4232	"2021-09-15 02:45:57"	"2021-09-15 03:56:29"	1	4232	Submitted	
3DIIW4IV8PVW6MU1BT3QBG6FHBQI4N	M1330	zh	en	ad	1861	"2021-09-16 02:33:37"	"2021-09-16 03:04:38"	1	1861	Submitted	
3RKHNXPHGWWMTFE4Q2FK10JM8TLKU7	M1330	zh	en	ad	2643	"2021-09-17 02:33:35"	"2021-09-17 03:17:38"	1	2643	Submitted	
3APP19WN71EWPISK4TW2N2DDYRDG6R	M1330	zh	en	ad	3318	"2021-09-21 04:02:04"	"2021-09-21 04:57:22"	1	3318	Submitted	
3OQQD2WO8I6BOQBXBFY71BE934FI39	M1089	de	en	ad	2572	"2021-08-30 02:05:49"	"2021-08-30 02:48:41"	1	2572	Submitted	
3IHWR4LC7DDXPNH3NWT3SSMKJRBI87	M1089	de	en	ad	2053	"2021-08-31 02:20:27"	"2021-08-31 02:54:40"	1	2053	Submitted	
359AP8GAGGK2C6QKLH5B3PSUV3O7CC	M1089	de	en	ad	4379	"2021-09-01 02:20:18"	"2021-09-01 03:33:17"	1	4379	Submitted	
3ZQA3IO31BRPA98LM6XTXFVYHZMO1G	M1089	zh	en	ad	1971	"2021-09-14 01:37:03"	"2021-09-14 02:09:54"	1	1971	Rejected	
3W5PY7V3UP78Z4SRIICX36PMPKZJYS	M0369	de	en	ad	1240	"2021-08-30 03:45:11"	"2021-08-30 04:05:51"	1	1240	Submitted	
382GHPVPHSRHGJCIQQW37A4QYQU343	M0369	de	en	ad	1948	"2021-09-06 04:19:20"	"2021-09-06 04:51:48"	1	1948	Submitted	
3ZQA3IO31BRPA98LM6XTXFVYHXGO16	M0258	ha	en	ad	844	"2021-09-06 09:31:25"	"2021-09-06 09:45:29"	1	844	Submitted	
37S0QRNUFBG40H5QEAHCF3S6G3Q88P	M0350	zh	en	ad	5527	"2021-09-21 19:33:45"	"2021-09-21 21:05:52"	1	5527	Submitted	
307L9TDWJYS32RMO8VBZ6JAQP6FN36	M0416	cs	en	ad	1288	"2021-09-02 05:07:42"	"2021-09-02 05:29:10"	1	1288	Submitted	
3QE4DGPGBRBIAVO6L53NQ4TZ2VZG4O	M0416	ha	en	ad	456	"2021-09-06 04:43:01"	"2021-09-06 04:50:37"	1	456	Submitted	
3UUSLRKAUL3CHYWYLD0MNVACGW87D6	M0659	de	en	ad	688	"2021-08-27 05:18:46"	"2021-08-27 05:30:14"	1	688	Submitted	
324N5FAHSXBM6U34VSPPXML5MT1KVP	M0659	de	en	ad	489	"2021-08-31 04:22:20"	"2021-08-31 04:30:29"	1	489	Submitted	
3IHWR4LC7DDXPNH3NWT3SSMKJV38IX	M0095	ha	en	ad	147	"2021-09-07 13:14:03"	"2021-09-07 13:16:30"	1	147	Rejected	
38G0E1M85M509Q8GP6TR39U3OPHVUP	M1248	zh	en	ad	2782	"2021-09-14 05:44:31"	"2021-09-14 06:30:53"	1	2782	Submitted	
3MQKOF1EE2OR7DXZTL8YFB9T9YOWDQ	M1248	is	en	ad	281	"2021-09-14 06:31:10"	"2021-09-14 06:35:51"	1	281	Submitted	
39KV3A5D187IJNFGI3VBIUWCH9J7SL	M1612	ha	en	ad	702	"2021-09-09 04:19:18"	"2021-09-09 04:31:00"	1	702	Submitted	
3I7SHAD35MWFLS2BY6ZP6LX6PKAM7X	M1612	ja	en	ad	878	"2021-09-10 06:00:48"	"2021-09-10 06:15:26"	2	439	Submitted	
39WSF6KUV2LOUA2XYUS84ZES67TEOQ	M1612	ja	en	ad	1439	"2021-09-10 06:15:26"	"2021-09-10 06:39:25"	2	719.5	Submitted	
33CLA8O0MIBJX1U9LXTIGC4XTVSRFU	M1612	ja	en	ad	2090	"2021-09-10 06:39:25"	"2021-09-10 07:14:15"	2	1045	Submitted	
3XABXM4AJ15A6L5M04YC1UD6A5DQ8B	M1612	ha	en	ad	2319	"2021-09-10 07:14:15"	"2021-09-10 07:52:54"	2	1159.5	Submitted	
3SBX2M1TKDN9NKIKO18ZKIX18JI4QJ	M1612	ru	en	ad	2079	"2021-09-10 07:52:55"	"2021-09-10 08:27:34"	2	1039.5	Submitted	
3OKP4QVBP2XXCK4NU6DE37FZU65AG5	M1612	ru	en	ad	3203	"2021-09-10 08:27:34"	"2021-09-10 09:20:57"	2	1601.5	Submitted	
3ZXNP4Z39RLVFAKQYUYA68IHPFL7LH	M1612	ru	en	ad	2734	"2021-09-10 09:20:58"	"2021-09-10 10:06:32"	1	2734	Submitted	
3A520CCNWN0ZS68WOBNQ34UNHQQAEO	M1612	ru	en	ad	704	"2021-09-10 15:20:53"	"2021-09-10 15:32:37"	1	704	Submitted	
3W0KKJIARR9OVI7RNZEF581XBZLK8D	M1612	ja	en	ad	792	"2021-09-10 15:35:58"	"2021-09-10 15:49:10"	2	396	Submitted	
3CZH926SICEKQHSFFADZQ18NPGTE4G	M1612	is	en	ad	2854	"2021-09-10 15:40:48"	"2021-09-10 16:28:22"	3	951.333333333333	Submitted	
34O39PNDK68TKKITGV7MXMDCEX0RBC	M1612	ja	en	ad	4135	"2021-09-10 15:49:20"	"2021-09-10 16:58:15"	2	2067.5	Submitted	
3YCT0L9OMM97M873YAC0ERI2HOXSNQ	M1612	ru	en	ad	5156	"2021-09-10 15:49:21"	"2021-09-10 17:15:17"	3	1718.66666666667	Submitted	
3KQC8JMJGCSBSV0D5XGM1ZDU3Y2H3V	M1612	zh	en	ad	1248	"2021-09-15 03:08:29"	"2021-09-15 03:29:17"	1	1248	Submitted	
3OCZWXS7ZO7GS667A1JD8O4LYB2L5W	M1612	zh	en	ad	1322	"2021-09-15 06:36:18"	"2021-09-15 06:58:20"	1	1322	Submitted	
302U8RURJZ1NE0O7S5H5PE29GU4NV7	M1612	zh	en	ad	3613	"2021-09-15 06:58:21"	"2021-09-15 07:58:34"	1	3613	Submitted	
35A1YQPVFEGE25Y1PYM0G8CTH7LI5S	M1612	zh	en	ad	2187	"2021-09-16 04:47:10"	"2021-09-16 05:23:37"	1	2187	Submitted	
3FK4G712NX042LZ866TMDLS84PVSSW	M1612	zh	en	ad	1172	"2021-09-16 07:15:46"	"2021-09-16 07:35:18"	1	1172	Submitted	
3TL87MO8CMP8U3ZWGDWMU0VYN5TLFS	M1612	zh	en	ad	1844	"2021-09-16 15:12:24"	"2021-09-16 15:43:08"	3	614.666666666667	Submitted	
3N3WJQXELSQOT9NKSIHFAH19E1OL28	M1612	zh	en	ad	2684	"2021-09-16 15:15:31"	"2021-09-16 16:00:15"	2	1342	Submitted	
374UMBUHN5PPA4NRYK8C8LKCK5NTCS	M1612	zh	en	ad	6438	"2021-09-16 15:18:34"	"2021-09-16 17:05:52"	3	2146	Submitted	
33IXYHIZB5IAN3DSBWUBXMBP56WE2R	M1612	zh	en	ad	1264	"2021-09-21 05:17:58"	"2021-09-21 05:39:02"	1	1264	Submitted	
3IH9TRB0FBZFENXIOBKODIZC5TPI1N	M1612	zh	en	ad	6886	"2021-09-21 05:39:03"	"2021-09-21 07:33:49"	1	6886	Submitted	
3R6RZGK0XFCHQZSLZ7QG6U0GKCVVYO	M0550	ja	en	ad	1585	"2021-09-10 11:51:16"	"2021-09-10 12:17:41"	1	1585	Submitted	
31KSVEGZ34SL8NG4BM3IK0QXOO7WR2	M1055	de	en	ad	737	"2021-08-27 03:23:36"	"2021-08-27 03:35:53"	1	737	Submitted	
3W0XM68YZPV6KIN6OE50QYEPXOQK1U	M1055	de	en	ad	1345	"2021-08-30 00:52:07"	"2021-08-30 01:14:32"	1	1345	Submitted	
3BVS8WK9Q0VGRLFAQ8DDJUCLRXWIB6	M1055	de	en	ad	1259	"2021-08-31 02:10:49"	"2021-08-31 02:31:48"	1	1259	Submitted	
338GLSUI43BVYGUM0MTN6M9TFTQFSD	M1055	de	en	ad	834	"2021-08-31 09:07:47"	"2021-08-31 09:21:41"	1	834	Submitted	
3R15W654VDT5LSP5UT7G6ZZCU3SQL9	M1055	de	en	ad	1455	"2021-09-02 02:16:42"	"2021-09-02 02:40:57"	1	1455	Submitted	
302OLP89DZ7KV8OISKHVDGUKWCACAQ	M1055	de	en	ad	2127	"2021-09-03 02:43:51"	"2021-09-03 03:19:18"	1	2127	Submitted	
3N3WJQXELSQOT9NKSIHFAH19E1BL2V	M1055	ja	en	ad	1693	"2021-09-15 08:49:47"	"2021-09-15 09:18:00"	1	1693	Submitted	
3MDWE879UH2NGKM7ME7061DI8B1B9G	M0495	ha	en	ad	302	"2021-09-07 13:03:11"	"2021-09-07 13:08:13"	4	75.5	Rejected	
